STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00048351,"SONOMA, CA US",8/11/2016,81,51,
USC00048351,"SONOMA, CA US",8/12/2016,91,50,
USC00048351,"SONOMA, CA US",8/13/2016,95,48,
USC00048351,"SONOMA, CA US",8/14/2016,97,50,
USC00048351,"SONOMA, CA US",8/15/2016,85,50,
USC00048351,"SONOMA, CA US",8/16/2016,83,51,
USC00048351,"SONOMA, CA US",8/17/2016,84,52,
USC00048351,"SONOMA, CA US",8/18/2016,84,55,
USC00048351,"SONOMA, CA US",8/19/2016,83,51,
USC00048351,"SONOMA, CA US",8/20/2016,84,54,
USC00048351,"SONOMA, CA US",8/21/2016,83,56,
USC00048351,"SONOMA, CA US",8/22/2016,82,54,
USC00048351,"SONOMA, CA US",8/23/2016,81,56,
USC00048351,"SONOMA, CA US",8/24/2016,82,54,
USC00048351,"SONOMA, CA US",8/25/2016,82,53,
USC00048351,"SONOMA, CA US",8/26/2016,83,53,
USC00048351,"SONOMA, CA US",8/27/2016,79,59,
USC00048351,"SONOMA, CA US",8/28/2016,82,55,
USC00048351,"SONOMA, CA US",8/29/2016,80,52,
USC00048351,"SONOMA, CA US",8/30/2016,88,55,
USC00048351,"SONOMA, CA US",8/31/2016,83,50,
USC00048351,"SONOMA, CA US",9/1/2016,81,54,
USC00048351,"SONOMA, CA US",9/2/2016,84,50,
USC00048351,"SONOMA, CA US",9/3/2016,84,49,
USC00048351,"SONOMA, CA US",9/4/2016,79,45,
USC00048351,"SONOMA, CA US",9/5/2016,84,47,
USC00048351,"SONOMA, CA US",9/6/2016,90,48,
USC00048351,"SONOMA, CA US",9/7/2016,94,53,
USC00048351,"SONOMA, CA US",9/8/2016,81,53,
USC00048351,"SONOMA, CA US",9/9/2016,85,55,
USC00048351,"SONOMA, CA US",9/10/2016,86,53,
USC00048351,"SONOMA, CA US",9/11/2016,71,55,
USC00048351,"SONOMA, CA US",9/12/2016,71,53,
USC00048351,"SONOMA, CA US",9/13/2016,74,49,
USC00048351,"SONOMA, CA US",9/14/2016,80,49,
USC00048351,"SONOMA, CA US",9/15/2016,83,48,
USC00048351,"SONOMA, CA US",9/16/2016,85,56,
USC00048351,"SONOMA, CA US",9/17/2016,91,46,
USC00048351,"SONOMA, CA US",9/18/2016,97,47,
USC00048351,"SONOMA, CA US",9/19/2016,95,57,
USC00048351,"SONOMA, CA US",9/20/2016,94,51,
USC00048351,"SONOMA, CA US",9/21/2016,86,49,
USC00048351,"SONOMA, CA US",9/22/2016,75,51,
USC00048351,"SONOMA, CA US",9/23/2016,80,46,
USC00048351,"SONOMA, CA US",9/24/2016,89,52,
USC00048351,"SONOMA, CA US",9/25/2016,96,51,
USC00048351,"SONOMA, CA US",9/26/2016,97,54,
USC00048351,"SONOMA, CA US",9/27/2016,97,53,
USC00048351,"SONOMA, CA US",9/28/2016,81,49,
USC00048351,"SONOMA, CA US",9/29/2016,77,51,
USC00048351,"SONOMA, CA US",9/30/2016,69,49,
USC00048351,"SONOMA, CA US",10/1/2016,75,48,
USC00048351,"SONOMA, CA US",10/2/2016,69,44,
USC00048351,"SONOMA, CA US",10/3/2016,67,45,
USC00048351,"SONOMA, CA US",10/4/2016,72,56,
USC00048351,"SONOMA, CA US",10/5/2016,75,46,
USC00048351,"SONOMA, CA US",10/6/2016,79,45,
USC00048351,"SONOMA, CA US",10/7/2016,83,45,
USC00048351,"SONOMA, CA US",10/8/2016,88,47,
USC00048351,"SONOMA, CA US",10/9/2016,87,49,
USC00048351,"SONOMA, CA US",10/10/2016,79,44,
USC00048351,"SONOMA, CA US",10/11/2016,79,50,
USC00048351,"SONOMA, CA US",10/12/2016,73,46,
USC00048351,"SONOMA, CA US",10/13/2016,72,46,
USC00048351,"SONOMA, CA US",10/14/2016,64,61,
USC00048351,"SONOMA, CA US",10/15/2016,65,51,
USC00048351,"SONOMA, CA US",10/16/2016,63,54,
USC00048351,"SONOMA, CA US",10/17/2016,69,53,
USC00048351,"SONOMA, CA US",10/18/2016,72,44,
USC00048351,"SONOMA, CA US",10/19/2016,78,42,
USC00048351,"SONOMA, CA US",10/20/2016,82,45,
USC00048351,"SONOMA, CA US",10/21/2016,82,47,
USC00048351,"SONOMA, CA US",10/22/2016,78,48,
USC00048351,"SONOMA, CA US",10/23/2016,71,43,
USC00048351,"SONOMA, CA US",10/24/2016,66,54,
USC00048351,"SONOMA, CA US",10/25/2016,62,56,
USC00048351,"SONOMA, CA US",10/26/2016,71,53,
USC00048351,"SONOMA, CA US",10/27/2016,69,55,
USC00048351,"SONOMA, CA US",10/28/2016,63,58,
USC00048351,"SONOMA, CA US",10/29/2016,67,57,
USC00048351,"SONOMA, CA US",10/30/2016,64,57,
USC00048351,"SONOMA, CA US",10/31/2016,62,46,
USC00048351,"SONOMA, CA US",11/1/2016,65,46,
USC00048351,"SONOMA, CA US",11/2/2016,69,41,
USC00048351,"SONOMA, CA US",11/3/2016,71,42,
USC00048351,"SONOMA, CA US",11/4/2016,73,43,
USC00048351,"SONOMA, CA US",11/5/2016,71,43,
USC00048351,"SONOMA, CA US",11/6/2016,68,55,
USC00048351,"SONOMA, CA US",11/7/2016,73,49,
USC00048351,"SONOMA, CA US",11/8/2016,74,49,
USC00048351,"SONOMA, CA US",11/9/2016,75,49,
USC00048351,"SONOMA, CA US",11/10/2016,75,50,
USC00048351,"SONOMA, CA US",11/11/2016,71,50,
USC00048351,"SONOMA, CA US",11/12/2016,72,54,
USC00048351,"SONOMA, CA US",11/13/2016,71,47,
USC00048351,"SONOMA, CA US",11/14/2016,71,45,
USC00048351,"SONOMA, CA US",11/15/2016,70,46,
USC00048351,"SONOMA, CA US",11/16/2016,60,39,
USC00048351,"SONOMA, CA US",11/17/2016,61,35,
USC00048351,"SONOMA, CA US",11/18/2016,63,34,
USC00048351,"SONOMA, CA US",11/19/2016,61,34,
USC00048351,"SONOMA, CA US",11/20/2016,59,53,
USC00048351,"SONOMA, CA US",11/21/2016,61,41,
USC00048351,"SONOMA, CA US",11/22/2016,57,38,
USC00048351,"SONOMA, CA US",11/23/2016,57,38,
USC00048351,"SONOMA, CA US",11/24/2016,,,
USC00048351,"SONOMA, CA US",11/25/2016,54,39,
USC00048351,"SONOMA, CA US",11/26/2016,52,44,
USC00048351,"SONOMA, CA US",11/27/2016,57,45,
USC00048351,"SONOMA, CA US",11/28/2016,60,47,
USC00048351,"SONOMA, CA US",11/29/2016,62,38,
USC00048351,"SONOMA, CA US",11/30/2016,58,38,
USC00048351,"SONOMA, CA US",12/1/2016,63,33,
USC00048351,"SONOMA, CA US",12/2/2016,64,43,
USC00048351,"SONOMA, CA US",12/3/2016,64,37,
USC00048351,"SONOMA, CA US",12/4/2016,63,36,
USC00048351,"SONOMA, CA US",12/5/2016,59,40,
USC00048351,"SONOMA, CA US",12/6/2016,55,35,
USC00048351,"SONOMA, CA US",12/7/2016,54,30,
USC00048351,"SONOMA, CA US",12/8/2016,51,41,
USC00048351,"SONOMA, CA US",12/9/2016,58,41,
USC00048351,"SONOMA, CA US",12/10/2016,59,56,
USC00048351,"SONOMA, CA US",12/11/2016,56,38,
USC00048351,"SONOMA, CA US",12/12/2016,55,40,
USC00048351,"SONOMA, CA US",12/13/2016,57,42,
USC00048351,"SONOMA, CA US",12/14/2016,57,50,
USC00048351,"SONOMA, CA US",12/15/2016,57,42,
USC00048351,"SONOMA, CA US",12/16/2016,57,40,
USC00048351,"SONOMA, CA US",12/17/2016,53,28,
USC00048351,"SONOMA, CA US",12/18/2016,53,26,
USC00048351,"SONOMA, CA US",12/19/2016,53,27,
USC00048351,"SONOMA, CA US",12/20/2016,59,27,
USC00048351,"SONOMA, CA US",12/21/2016,60,27,
USC00048351,"SONOMA, CA US",12/22/2016,61,30,
USC00048351,"SONOMA, CA US",12/23/2016,56,38,
USC00048351,"SONOMA, CA US",12/24/2016,52,33,
USC00048351,"SONOMA, CA US",12/25/2016,,,
USC00048351,"SONOMA, CA US",12/26/2016,53,27,
USC00048351,"SONOMA, CA US",12/27/2016,54,29,
USC00048351,"SONOMA, CA US",12/28/2016,56,29,
USC00048351,"SONOMA, CA US",12/29/2016,60,30,
USC00048351,"SONOMA, CA US",12/30/2016,63,55,
USC00048351,"SONOMA, CA US",12/31/2016,56,33,
USC00048351,"SONOMA, CA US",1/1/2017,,,
USC00048351,"SONOMA, CA US",1/2/2017,53,31,
USC00048351,"SONOMA, CA US",1/3/2017,54,40,
USC00048351,"SONOMA, CA US",1/4/2017,55,40,
USC00048351,"SONOMA, CA US",1/5/2017,52,33,
USC00048351,"SONOMA, CA US",1/6/2017,50,26,
USC00048351,"SONOMA, CA US",1/7/2017,56,40,
USC00048351,"SONOMA, CA US",1/8/2017,59,48,
USC00048351,"SONOMA, CA US",1/9/2017,58,49,
USC00048351,"SONOMA, CA US",1/10/2017,56,50,
USC00048351,"SONOMA, CA US",1/11/2017,57,43,
USC00048351,"SONOMA, CA US",1/12/2017,50,42,
USC00048351,"SONOMA, CA US",1/13/2017,57,31,
USC00048351,"SONOMA, CA US",1/14/2017,57,31,
USC00048351,"SONOMA, CA US",1/15/2017,53,32,
USC00048351,"SONOMA, CA US",1/16/2017,52,31,
USC00048351,"SONOMA, CA US",1/17/2017,54,30,
USC00048351,"SONOMA, CA US",1/18/2017,48,43,
USC00048351,"SONOMA, CA US",1/19/2017,55,46,
USC00048351,"SONOMA, CA US",1/20/2017,54,46,
USC00048351,"SONOMA, CA US",1/21/2017,55,44,
USC00048351,"SONOMA, CA US",1/22/2017,56,46,
USC00048351,"SONOMA, CA US",1/23/2017,53,37,
USC00048351,"SONOMA, CA US",1/24/2017,56,39,
USC00048351,"SONOMA, CA US",1/25/2017,56,32,
USC00048351,"SONOMA, CA US",1/26/2017,57,35,
USC00048351,"SONOMA, CA US",1/27/2017,62,37,
USC00048351,"SONOMA, CA US",1/28/2017,61,32,
USC00048351,"SONOMA, CA US",1/29/2017,61,32,
USC00048351,"SONOMA, CA US",1/30/2017,62,33,
USC00048351,"SONOMA, CA US",1/31/2017,61,32,
USC00048351,"SONOMA, CA US",2/1/2017,60,40,
USC00048351,"SONOMA, CA US",2/2/2017,57,44,
USC00048351,"SONOMA, CA US",2/3/2017,59,54,
USC00048351,"SONOMA, CA US",2/4/2017,58,53,
USC00048351,"SONOMA, CA US",2/5/2017,57,47,
USC00048351,"SONOMA, CA US",2/6/2017,57,52,
USC00048351,"SONOMA, CA US",2/7/2017,60,53,
USC00048351,"SONOMA, CA US",2/8/2017,61,53,
USC00048351,"SONOMA, CA US",2/9/2017,60,57,
USC00048351,"SONOMA, CA US",2/10/2017,61,50,
USC00048351,"SONOMA, CA US",2/11/2017,64,43,
USC00048351,"SONOMA, CA US",2/12/2017,67,42,
USC00048351,"SONOMA, CA US",2/13/2017,67,39,
USC00048351,"SONOMA, CA US",2/14/2017,67,40,
USC00048351,"SONOMA, CA US",2/15/2017,67,40,
USC00048351,"SONOMA, CA US",2/16/2017,64,52,
USC00048351,"SONOMA, CA US",2/17/2017,53,47,
USC00048351,"SONOMA, CA US",2/18/2017,60,49,
USC00048351,"SONOMA, CA US",2/19/2017,56,46,
USC00048351,"SONOMA, CA US",2/20/2017,55,50,
USC00048351,"SONOMA, CA US",2/21/2017,59,47,
USC00048351,"SONOMA, CA US",2/22/2017,55,35,
USC00048351,"SONOMA, CA US",2/23/2017,55,36,
USC00048351,"SONOMA, CA US",2/24/2017,55,29,
USC00048351,"SONOMA, CA US",2/25/2017,57,29,
USC00048351,"SONOMA, CA US",2/26/2017,57,31,
USC00048351,"SONOMA, CA US",2/27/2017,57,33,
USC00048351,"SONOMA, CA US",2/28/2017,60,37,
USC00048351,"SONOMA, CA US",3/1/2017,65,32,
USC00048351,"SONOMA, CA US",3/2/2017,67,34,
USC00048351,"SONOMA, CA US",3/3/2017,66,36,
USC00048351,"SONOMA, CA US",3/4/2017,63,38,
USC00048351,"SONOMA, CA US",3/5/2017,55,40,
USC00048351,"SONOMA, CA US",3/6/2017,55,36,
USC00048351,"SONOMA, CA US",3/7/2017,58,37,
USC00048351,"SONOMA, CA US",3/8/2017,70,37,
USC00048351,"SONOMA, CA US",3/9/2017,75,43,
USC00048351,"SONOMA, CA US",3/10/2017,73,49,
USC00048351,"SONOMA, CA US",3/11/2017,74,44,
USC00048351,"SONOMA, CA US",3/12/2017,76,42,
USC00048351,"SONOMA, CA US",3/13/2017,76,40,
USC00048351,"SONOMA, CA US",3/14/2017,79,45,
USC00048351,"SONOMA, CA US",3/15/2017,79,46,
USC00048351,"SONOMA, CA US",3/16/2017,72,52,
USC00048351,"SONOMA, CA US",3/17/2017,75,42,
USC00048351,"SONOMA, CA US",3/18/2017,75,48,
USC00048351,"SONOMA, CA US",3/19/2017,75,48,
USC00048351,"SONOMA, CA US",3/20/2017,66,50,
USC00048351,"SONOMA, CA US",3/21/2017,64,54,
USC00048351,"SONOMA, CA US",3/22/2017,64,49,
USC00048351,"SONOMA, CA US",3/23/2017,62,38,
USC00048351,"SONOMA, CA US",3/24/2017,56,47,
USC00048351,"SONOMA, CA US",3/25/2017,63,42,
USC00048351,"SONOMA, CA US",3/27/2017,64,41,
USC00048351,"SONOMA, CA US",3/28/2017,74,42,
USC00048351,"SONOMA, CA US",3/29/2017,76,46,
USC00048351,"SONOMA, CA US",3/30/2017,76,50,
USC00048351,"SONOMA, CA US",3/31/2017,73,44,
USC00048351,"SONOMA, CA US",4/1/2017,78,48,
USC00048351,"SONOMA, CA US",4/2/2017,78,45,
USC00048351,"SONOMA, CA US",4/3/2017,80,43,
USC00048351,"SONOMA, CA US",4/4/2017,74,46,
USC00048351,"SONOMA, CA US",4/5/2017,74,45,
USC00048351,"SONOMA, CA US",4/6/2017,72,48,
USC00048351,"SONOMA, CA US",4/7/2017,59,46,
USC00048351,"SONOMA, CA US",4/8/2017,57,39,
USC00048351,"SONOMA, CA US",4/9/2017,62,35,
USC00048351,"SONOMA, CA US",4/10/2017,64,40,
USC00048351,"SONOMA, CA US",4/11/2017,65,50,
USC00048351,"SONOMA, CA US",4/12/2017,63,50,
USC00048351,"SONOMA, CA US",4/13/2017,61,48,
USC00048351,"SONOMA, CA US",4/14/2017,63,40,
USC00048351,"SONOMA, CA US",4/15/2017,60,37,
USC00048351,"SONOMA, CA US",4/16/2017,67,45,
USC00048351,"SONOMA, CA US",4/17/2017,61,49,
USC00048351,"SONOMA, CA US",4/18/2017,67,50,
USC00048351,"SONOMA, CA US",4/19/2017,67,42,
USC00048351,"SONOMA, CA US",4/20/2017,68,46,
USC00048351,"SONOMA, CA US",4/21/2017,76,43,
USC00048351,"SONOMA, CA US",4/24/2017,62,35,
USC00048351,"SONOMA, CA US",4/25/2017,66,50,
USC00048351,"SONOMA, CA US",4/26/2017,66,50,
USC00048351,"SONOMA, CA US",4/27/2017,72,49,
USC00048351,"SONOMA, CA US",4/28/2017,73,47,
USC00048351,"SONOMA, CA US",4/29/2017,80,47,
USC00048351,"SONOMA, CA US",4/30/2017,82,46,
USC00048351,"SONOMA, CA US",5/1/2017,89,50,
USC00048351,"SONOMA, CA US",5/2/2017,91,58,
USC00048351,"SONOMA, CA US",5/3/2017,91,59,
USC00048351,"SONOMA, CA US",5/4/2017,85,53,
USC00048351,"SONOMA, CA US",5/5/2017,77,53,
USC00048351,"SONOMA, CA US",5/6/2017,69,48,
USC00048351,"SONOMA, CA US",5/7/2017,76,48,
USC00048351,"SONOMA, CA US",5/8/2017,78,47,
USC00048351,"SONOMA, CA US",5/9/2017,83,48,
USC00048351,"SONOMA, CA US",5/10/2017,83,48,
USC00048351,"SONOMA, CA US",5/11/2017,66,52,
USC00048351,"SONOMA, CA US",5/12/2017,67,42,
USC00048351,"SONOMA, CA US",5/13/2017,68,46,
USC00048351,"SONOMA, CA US",5/14/2017,69,41,
USC00048351,"SONOMA, CA US",5/15/2017,72,42,
USC00048351,"SONOMA, CA US",5/16/2017,68,42,
USC00048351,"SONOMA, CA US",5/17/2017,73,42,
USC00048351,"SONOMA, CA US",5/18/2017,81,44,
USC00048351,"SONOMA, CA US",5/19/2017,87,49,
USC00048351,"SONOMA, CA US",5/20/2017,88,51,
USC00048351,"SONOMA, CA US",5/21/2017,91,51,
USC00048351,"SONOMA, CA US",5/22/2017,88,49,
USC00048351,"SONOMA, CA US",5/23/2017,88,49,
USC00048351,"SONOMA, CA US",5/24/2017,89,49,
USC00048351,"SONOMA, CA US",5/25/2017,68,53,
USC00048351,"SONOMA, CA US",5/26/2017,68,54,
USC00048351,"SONOMA, CA US",5/27/2017,73,45,
USC00048351,"SONOMA, CA US",5/28/2017,76,50,
USC00048351,"SONOMA, CA US",5/29/2017,77,51,
USC00048351,"SONOMA, CA US",5/30/2017,74,49,
USC00048351,"SONOMA, CA US",5/31/2017,77,48,
USC00048351,"SONOMA, CA US",6/1/2017,79,50,
USC00048351,"SONOMA, CA US",6/2/2017,86,49,
USC00048351,"SONOMA, CA US",6/3/2017,81,54,
USC00048351,"SONOMA, CA US",6/4/2017,80,48,
USC00048351,"SONOMA, CA US",6/5/2017,87,48,
USC00048351,"SONOMA, CA US",6/6/2017,87,48,
USC00048351,"SONOMA, CA US",6/7/2017,87,48,
USC00048351,"SONOMA, CA US",6/8/2017,62,55,
USC00048351,"SONOMA, CA US",6/9/2017,71,55,
USC00048351,"SONOMA, CA US",6/10/2017,72,51,
USC00048351,"SONOMA, CA US",6/11/2017,69,51,
USC00048351,"SONOMA, CA US",6/12/2017,73,45,
USC00048351,"SONOMA, CA US",6/13/2017,80,47,
USC00048351,"SONOMA, CA US",6/14/2017,87,47,
USC00048351,"SONOMA, CA US",6/15/2017,89,52,
USC00048351,"SONOMA, CA US",6/16/2017,95,60,
USC00048351,"SONOMA, CA US",6/17/2017,96,61,
USC00048351,"SONOMA, CA US",6/18/2017,103,65,
USC00048351,"SONOMA, CA US",6/19/2017,97,65,
USC00048351,"SONOMA, CA US",6/20/2017,96,62,
USC00048351,"SONOMA, CA US",6/21/2017,94,57,
USC00048351,"SONOMA, CA US",6/22/2017,99,63,
USC00048351,"SONOMA, CA US",6/23/2017,98,57,
USC00048351,"SONOMA, CA US",6/24/2017,86,57,
USC00048351,"SONOMA, CA US",6/25/2017,80,57,
USC00048351,"SONOMA, CA US",6/26/2017,77,54,
USC00048351,"SONOMA, CA US",6/27/2017,78,53,
USC00048351,"SONOMA, CA US",6/28/2017,78,53,
USC00048351,"SONOMA, CA US",6/29/2017,81,51,
USC00048351,"SONOMA, CA US",6/30/2017,81,51,
USC00048351,"SONOMA, CA US",7/1/2017,72,50,
USC00048351,"SONOMA, CA US",7/2/2017,78,56,
USC00048351,"SONOMA, CA US",7/3/2017,83,51,
USC00048351,"SONOMA, CA US",7/4/2017,83,61,
USC00048351,"SONOMA, CA US",7/5/2017,85,54,
USC00048351,"SONOMA, CA US",7/6/2017,96,51,
USC00048351,"SONOMA, CA US",7/7/2017,103,56,
USC00048351,"SONOMA, CA US",7/8/2017,104,61,
USC00048351,"SONOMA, CA US",7/9/2017,88,52,
USC00048351,"SONOMA, CA US",7/10/2017,83,54,
USC00048351,"SONOMA, CA US",7/11/2017,81,55,
USC00048351,"SONOMA, CA US",7/12/2017,81,52,
USC00048351,"SONOMA, CA US",7/13/2017,81,52,
USC00048351,"SONOMA, CA US",7/14/2017,84,54,
USC00048351,"SONOMA, CA US",7/15/2017,95,53,
USC00048351,"SONOMA, CA US",7/16/2017,102,59,
USC00048351,"SONOMA, CA US",7/17/2017,83,59,
USC00048351,"SONOMA, CA US",7/18/2017,80,50,
USC00048351,"SONOMA, CA US",7/19/2017,87,50,
USC00048351,"SONOMA, CA US",7/20/2017,85,52,
USC00048351,"SONOMA, CA US",7/21/2017,88,52,
USC00048351,"SONOMA, CA US",7/22/2017,94,54,
USC00048351,"SONOMA, CA US",7/23/2017,88,56,
USC00048351,"SONOMA, CA US",7/24/2017,81,56,
USC00048351,"SONOMA, CA US",7/25/2017,85,53,
USC00048351,"SONOMA, CA US",7/26/2017,88,53,
USC00048351,"SONOMA, CA US",7/27/2017,94,52,
USC00048351,"SONOMA, CA US",7/28/2017,85,55,
USC00048351,"SONOMA, CA US",7/29/2017,83,79,
USC00048351,"SONOMA, CA US",7/30/2017,84,52,
USC00048351,"SONOMA, CA US",7/31/2017,89,57,
USC00048351,"SONOMA, CA US",8/1/2017,95,53,
USC00048351,"SONOMA, CA US",8/2/2017,83,56,
USC00048351,"SONOMA, CA US",8/3/2017,96,64,
USC00048351,"SONOMA, CA US",8/4/2017,92,67,
USC00048351,"SONOMA, CA US",8/5/2017,85,59,
USC00048351,"SONOMA, CA US",8/6/2017,79,58,
USC00048351,"SONOMA, CA US",8/7/2017,81,55,
USC00048351,"SONOMA, CA US",8/8/2017,84,59,
USC00048351,"SONOMA, CA US",8/9/2017,77,58,
USC00048351,"SONOMA, CA US",8/10/2017,79,58,
USC00048351,"SONOMA, CA US",8/11/2017,86,57,
USC00048351,"SONOMA, CA US",8/12/2017,81,55,
USC00048351,"SONOMA, CA US",8/13/2017,82,54,
USC00048351,"SONOMA, CA US",8/14/2017,74,57,
USC00048351,"SONOMA, CA US",8/15/2017,93,57,
USC00048351,"SONOMA, CA US",8/16/2017,99,54,
USC00048351,"SONOMA, CA US",8/17/2017,83,58,
USC00048351,"SONOMA, CA US",8/18/2017,85,57,
USC00048351,"SONOMA, CA US",8/19/2017,81,57,
USC00048351,"SONOMA, CA US",8/20/2017,80,58,
USC00048351,"SONOMA, CA US",8/21/2017,75,59,
USC00048351,"SONOMA, CA US",8/22/2017,86,58,
USC00048351,"SONOMA, CA US",8/23/2017,86,55,
USC00048351,"SONOMA, CA US",8/24/2017,82,53,
USC00048351,"SONOMA, CA US",8/25/2017,86,53,
USC00048351,"SONOMA, CA US",8/26/2017,101,51,
USC00048351,"SONOMA, CA US",8/27/2017,100,51,
USC00048351,"SONOMA, CA US",8/28/2017,97,56,
USC00048351,"SONOMA, CA US",8/29/2017,97,56,
USC00048351,"SONOMA, CA US",8/30/2017,86,50,
USC00048351,"SONOMA, CA US",8/31/2017,96,52,
USC00048351,"SONOMA, CA US",1/2/2018,58,39,56
USC00048351,"SONOMA, CA US",1/3/2018,56,45,53
USC00048351,"SONOMA, CA US",1/4/2018,60,50,58
USC00048351,"SONOMA, CA US",1/5/2018,60,55,55
USC00048351,"SONOMA, CA US",1/6/2018,59,40,56
USC00048351,"SONOMA, CA US",1/7/2018,56,35,48
USC00048351,"SONOMA, CA US",1/8/2018,52,45,52
USC00048351,"SONOMA, CA US",1/9/2018,61,45,60
USC00048351,"SONOMA, CA US",1/10/2018,60,45,56
USC00048351,"SONOMA, CA US",1/11/2018,58,42,57
USC00048351,"SONOMA, CA US",1/12/2018,58,44,56
USC00048351,"SONOMA, CA US",1/13/2018,59,38,56
USC00048351,"SONOMA, CA US",1/14/2018,56,42,55
USC00048351,"SONOMA, CA US",1/15/2018,58,40,57
USC00048351,"SONOMA, CA US",1/16/2018,57,51,55
USC00048351,"SONOMA, CA US",1/17/2018,56,52,56
USC00048351,"SONOMA, CA US",1/18/2018,56,50,53
USC00048351,"SONOMA, CA US",1/19/2018,55,39,53
USC00048351,"SONOMA, CA US",1/20/2018,56,34,56
USC00048351,"SONOMA, CA US",1/21/2018,56,31,54
USC00048351,"SONOMA, CA US",1/22/2018,58,50,55
USC00048351,"SONOMA, CA US",1/23/2018,59,,56
USC00048351,"SONOMA, CA US",1/24/2018,56,38,50
USC00048351,"SONOMA, CA US",1/25/2018,56,36,52
USC00048351,"SONOMA, CA US",1/26/2018,55,33,53
USC00048351,"SONOMA, CA US",1/27/2018,60,33,59
USC00048351,"SONOMA, CA US",1/28/2018,63,36,61
USC00048351,"SONOMA, CA US",1/29/2018,61,38,58
USC00048351,"SONOMA, CA US",1/30/2018,67,36,66
USC00048351,"SONOMA, CA US",1/31/2018,69,36,68
USC00048351,"SONOMA, CA US",2/1/2018,72,42,71
USC00048351,"SONOMA, CA US",2/2/2018,72,43,67
USC00048351,"SONOMA, CA US",2/3/2018,74,43,72
USC00048351,"SONOMA, CA US",2/4/2018,75,45,71
USC00048351,"SONOMA, CA US",2/5/2018,76,43,74
USC00048351,"SONOMA, CA US",2/6/2018,79,43,78
USC00048351,"SONOMA, CA US",2/7/2018,78,40,72
USC00048351,"SONOMA, CA US",2/8/2018,76,41,75
USC00048351,"SONOMA, CA US",2/9/2018,78,41,76
USC00048351,"SONOMA, CA US",2/10/2018,76,41,68
USC00048351,"SONOMA, CA US",2/11/2018,68,34,57
USC00048351,"SONOMA, CA US",2/12/2018,61,37,60
USC00048351,"SONOMA, CA US",2/13/2018,66,47,63
USC00048351,"SONOMA, CA US",2/14/2018,63,32,55
USC00048351,"SONOMA, CA US",2/15/2018,68,35,66
USC00048351,"SONOMA, CA US",2/16/2018,68,31,66
USC00048351,"SONOMA, CA US",2/17/2018,71,35,63
USC00048351,"SONOMA, CA US",2/18/2018,63,39,53
USC00048351,"SONOMA, CA US",2/19/2018,53,33,48
USC00048351,"SONOMA, CA US",2/20/2018,52,26,49
USC00048351,"SONOMA, CA US",2/21/2018,56,30,55
USC00048351,"SONOMA, CA US",2/22/2018,55,30,50
USC00048351,"SONOMA, CA US",2/23/2018,56,30,54
USC00048351,"SONOMA, CA US",2/24/2018,57,27,54
USC00048351,"SONOMA, CA US",2/25/2018,63,31,59
USC00048351,"SONOMA, CA US",2/26/2018,59,45,58
USC00048351,"SONOMA, CA US",2/27/2018,61,37,58
USC00048351,"SONOMA, CA US",2/28/2018,58,30,51
USC00048351,"SONOMA, CA US",3/1/2018,57,39,55
USC00048351,"SONOMA, CA US",3/2/2018,55,38,48
USC00048351,"SONOMA, CA US",3/3/2018,50,33,46
USC00048351,"SONOMA, CA US",3/4/2018,56,30,55
USC00048351,"SONOMA, CA US",3/5/2018,63,29,61
USC00048351,"SONOMA, CA US",3/6/2018,70,33,65
USC00048351,"SONOMA, CA US",3/7/2018,69,44,66
USC00048351,"SONOMA, CA US",3/8/2018,66,49,65
USC00048351,"SONOMA, CA US",3/9/2018,67,41,64
USC00048351,"SONOMA, CA US",3/10/2018,64,48,60
USC00048351,"SONOMA, CA US",3/11/2018,70,46,50
USC00048351,"SONOMA, CA US",3/12/2018,72,46,67
USC00048351,"SONOMA, CA US",3/13/2018,67,53,58
USC00048351,"SONOMA, CA US",3/14/2018,58,,53
USC00048351,"SONOMA, CA US",3/15/2018,54,36,51
USC00048351,"SONOMA, CA US",3/16/2018,54,43,53
USC00048351,"SONOMA, CA US",3/17/2018,53,35,50
USC00048351,"SONOMA, CA US",3/18/2018,56,32,56
USC00048351,"SONOMA, CA US",3/19/2018,64,34,63
USC00048351,"SONOMA, CA US",3/20/2018,63,47,52
USC00048351,"SONOMA, CA US",3/21/2018,60,47,60
USC00048351,"SONOMA, CA US",3/22/2018,60,47,56
USC00048351,"SONOMA, CA US",3/23/2018,58,34,56
USC00048351,"SONOMA, CA US",3/24/2018,56,37,52
USC00048351,"SONOMA, CA US",3/25/2018,58,36,56
USC00048351,"SONOMA, CA US",3/26/2018,68,33,67
USC00048351,"SONOMA, CA US",3/27/2018,78,44,78
USC00048351,"SONOMA, CA US",3/28/2018,78,44,78
USC00048351,"SONOMA, CA US",3/29/2018,83,45,82
USC00048351,"SONOMA, CA US",3/30/2018,82,45,79
USC00048351,"SONOMA, CA US",3/31/2018,79,44,73
USC00048351,"SONOMA, CA US",4/1/2018,75,42,74
USC00048351,"SONOMA, CA US",4/2/2018,74,47,71
USC00048351,"SONOMA, CA US",4/3/2018,74,43,72
USC00048351,"SONOMA, CA US",4/4/2018,72,46,65
USC00048351,"SONOMA, CA US",4/5/2018,65,47,58
USC00048351,"SONOMA, CA US",4/6/2018,60,54,60
